date,pressure_hpa,pressure_change_hpa,year,month,day,day_of_year,location,lat,lon,elevation_m,data_type
1990-07-29,897.1,-4.5,1990,7,29,210,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-07-30,897.8,0.7,1990,7,30,211,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-07-31,893.7,-4.1,1990,7,31,212,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-01,901.9,8.1,1990,8,1,213,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-02,893.8,-8.0,1990,8,2,214,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-03,896.0,2.2,1990,8,3,215,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-04,904.3,8.3,1990,8,4,216,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-05,897.1,-7.2,1990,8,5,217,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-06,899.9,2.7,1990,8,6,218,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-07,897.7,-2.1,1990,8,7,219,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-08,894.0,-3.7,1990,8,8,220,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-09,893.8,-0.2,1990,8,9,221,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-10,880.0,-13.8,1990,8,10,222,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-11,894.4,14.4,1990,8,11,223,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-12,900.3,5.9,1990,8,12,224,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-13,902.7,2.3,1990,8,13,225,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-14,894.1,-8.6,1990,8,14,226,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-15,903.3,9.2,1990,8,15,227,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-16,901.4,-1.8,1990,8,16,228,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-17,897.3,-4.1,1990,8,17,229,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-18,900.6,3.4,1990,8,18,230,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-19,916.1,15.5,1990,8,19,231,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-20,909.8,-6.4,1990,8,20,232,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-21,899.0,-10.8,1990,8,21,233,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-22,897.8,-1.2,1990,8,22,234,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-23,904.7,6.9,1990,8,23,235,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-24,894.2,-10.5,1990,8,24,236,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-25,897.1,2.9,1990,8,25,237,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-26,902.3,5.2,1990,8,26,238,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-27,891.9,-10.5,1990,8,27,239,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-28,888.7,-3.2,1990,8,28,240,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-29,895.3,6.7,1990,8,29,241,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-30,905.4,10.1,1990,8,30,242,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-08-31,883.7,-21.8,1990,8,31,243,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-01,896.9,13.3,1990,9,1,244,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-02,895.9,-1.0,1990,9,2,245,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-03,891.8,-4.1,1990,9,3,246,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-04,897.5,5.7,1990,9,4,247,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-05,897.3,-0.1,1990,9,5,248,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-06,897.4,0.0,1990,9,6,249,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-07,894.9,-2.5,1990,9,7,250,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-08,884.4,-10.5,1990,9,8,251,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-09,903.2,18.8,1990,9,9,252,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-10,890.8,-12.4,1990,9,10,253,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-11,881.6,-9.1,1990,9,11,254,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-12,897.5,15.9,1990,9,12,255,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-13,909.2,11.7,1990,9,13,256,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-14,895.5,-13.7,1990,9,14,257,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-15,900.6,5.1,1990,9,15,258,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-16,901.8,1.2,1990,9,16,259,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-17,900.5,-1.3,1990,9,17,260,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-18,890.1,-10.5,1990,9,18,261,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-19,884.2,-5.9,1990,9,19,262,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-20,903.2,19.0,1990,9,20,263,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-21,897.7,-5.5,1990,9,21,264,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-22,890.9,-6.8,1990,9,22,265,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-23,901.8,10.9,1990,9,23,266,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-24,899.9,-1.9,1990,9,24,267,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-25,898.5,-1.5,1990,9,25,268,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-26,912.3,13.8,1990,9,26,269,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-27,899.9,-12.4,1990,9,27,270,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-28,896.1,-3.8,1990,9,28,271,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-29,897.2,1.1,1990,9,29,272,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-09-30,891.2,-6.0,1990,9,30,273,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-01,902.2,11.0,1990,10,1,274,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-02,907.6,5.4,1990,10,2,275,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-03,907.5,-0.2,1990,10,3,276,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-04,889.1,-18.3,1990,10,4,277,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-05,887.9,-1.2,1990,10,5,278,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-06,896.8,8.9,1990,10,6,279,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-07,892.9,-3.9,1990,10,7,280,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-08,895.3,2.4,1990,10,8,281,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-09,913.3,18.0,1990,10,9,282,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-10,897.3,-16.0,1990,10,10,283,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-11,900.9,3.6,1990,10,11,284,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-12,900.2,-0.7,1990,10,12,285,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-13,909.3,9.1,1990,10,13,286,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-14,903.7,-5.6,1990,10,14,287,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-15,905.5,1.8,1990,10,15,288,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-16,900.3,-5.1,1990,10,16,289,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-17,903.9,3.6,1990,10,17,290,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-18,903.7,-0.2,1990,10,18,291,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-19,906.4,2.7,1990,10,19,292,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-20,903.2,-3.2,1990,10,20,293,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-21,919.2,16.0,1990,10,21,294,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-22,903.5,-15.7,1990,10,22,295,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-23,900.2,-3.2,1990,10,23,296,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-24,915.0,14.8,1990,10,24,297,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-25,905.9,-9.1,1990,10,25,298,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-26,902.7,-3.2,1990,10,26,299,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-27,899.3,-3.4,1990,10,27,300,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-28,909.0,9.7,1990,10,28,301,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-29,902.8,-6.2,1990,10,29,302,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-30,902.3,-0.5,1990,10,30,303,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-10-31,907.3,5.0,1990,10,31,304,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-01,899.5,-7.8,1990,11,1,305,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-02,909.2,9.7,1990,11,2,306,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-03,900.0,-9.2,1990,11,3,307,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-04,909.6,9.6,1990,11,4,308,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-05,895.7,-13.9,1990,11,5,309,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-06,887.6,-8.1,1990,11,6,310,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-07,892.9,5.3,1990,11,7,311,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-08,896.6,3.7,1990,11,8,312,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-09,901.9,5.3,1990,11,9,313,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-10,898.7,-3.2,1990,11,10,314,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-11,908.7,10.0,1990,11,11,315,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-12,911.1,2.3,1990,11,12,316,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-13,905.8,-5.3,1990,11,13,317,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-14,900.0,-5.8,1990,11,14,318,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-15,901.3,1.3,1990,11,15,319,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-16,897.4,-3.9,1990,11,16,320,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-17,899.8,2.4,1990,11,17,321,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-18,899.9,0.1,1990,11,18,322,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-19,901.7,1.8,1990,11,19,323,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-20,906.5,4.8,1990,11,20,324,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-21,906.3,-0.1,1990,11,21,325,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-22,909.1,2.8,1990,11,22,326,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-23,908.2,-0.9,1990,11,23,327,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-24,899.1,-9.1,1990,11,24,328,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-25,886.5,-12.6,1990,11,25,329,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-26,899.6,13.1,1990,11,26,330,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-27,895.8,-3.8,1990,11,27,331,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-28,906.4,10.6,1990,11,28,332,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-29,906.2,-0.2,1990,11,29,333,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-11-30,907.8,1.6,1990,11,30,334,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-01,901.0,-6.8,1990,12,1,335,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-02,884.3,-16.7,1990,12,2,336,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-03,910.4,26.1,1990,12,3,337,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-04,900.4,-10.1,1990,12,4,338,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-05,905.5,5.1,1990,12,5,339,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-06,904.8,-0.7,1990,12,6,340,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-07,903.1,-1.7,1990,12,7,341,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-08,905.8,2.7,1990,12,8,342,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-09,907.7,2.0,1990,12,9,343,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-10,905.7,-2.1,1990,12,10,344,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-11,910.2,4.5,1990,12,11,345,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-12,899.7,-10.5,1990,12,12,346,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-13,912.3,12.6,1990,12,13,347,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-14,906.8,-5.5,1990,12,14,348,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-15,908.7,1.8,1990,12,15,349,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-16,910.4,1.8,1990,12,16,350,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-17,898.9,-11.5,1990,12,17,351,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-18,904.2,5.3,1990,12,18,352,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-19,910.8,6.5,1990,12,19,353,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-20,911.8,1.0,1990,12,20,354,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-21,904.7,-7.1,1990,12,21,355,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-22,908.4,3.8,1990,12,22,356,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-23,909.8,1.4,1990,12,23,357,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-24,884.5,-25.3,1990,12,24,358,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-25,905.0,20.4,1990,12,25,359,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-26,911.0,6.0,1990,12,26,360,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-27,908.3,-2.7,1990,12,27,361,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-28,926.9,18.6,1990,12,28,362,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-29,911.7,-15.2,1990,12,29,363,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-30,908.0,-3.8,1990,12,30,364,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1990-12-31,898.7,-9.2,1990,12,31,365,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1991-01-01,904.0,5.2,1991,1,1,1,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1991-01-02,913.1,9.2,1991,1,2,2,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1991-01-03,910.6,-2.6,1991,1,3,3,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1991-01-04,897.7,-12.9,1991,1,4,4,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1991-01-05,924.2,26.5,1991,1,5,5,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1991-01-06,904.3,-19.9,1991,1,6,6,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1991-01-07,903.6,-0.7,1991,1,7,7,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1991-01-08,893.4,-10.2,1991,1,8,8,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
